province,georoc_citation_id,mapped,doi,year,title,doi_overlap_petdb,title_overlap_petdb,publication_overlap_petdb
Central America northwestern segment,11022,True,10.1016/j.geothermics.2006.05.003,2006.0,TECTONIC AND MAGMATIC EVOLUTION OF THE ACTIVE VOLCANIC FRONT IN EL SALVADOR: INSIGHT INTO THE BERLÍN AND AHUACHAPÁN GEOTHERMAL AREAS,False,False,False
Central America northwestern segment,13434,True,10.1029/2009GC002414,2009.0,LIGHT ELEMENTS AND LI ISOTOPES ACROSS THE NORTHERN PORTION OF THE CENTRAL AMERICAN SUBDUCTION ZONE,False,False,False
Central America northwestern segment,14081,True,10.1029/2009GC002704,2009.0,"CORRELATING GEOCHEMISTRY, TECTONICS, AND VOLCANIC VOLUME ALONG THE CENTRAL AMERICAN VOLCANIC FRONT",False,False,False
Central America northwestern segment,14384,True,10.1016/j.jvolgeores.2010.02.023,2010.0,GEOCHEMISTRY AND GENESIS OF BEHIND-ARC BASALTIC LAVAS FROM EASTERN NICARAGUA,False,False,False
Central America northwestern segment,14413,True,10.1130/0016-7606(1985)96<553:QVSOMN>2.0.CO;2,1985.0,"QUATERNARY VOLCANIC STRATIGRAPHY OF MANAGUA, NICARAGUA: CORRELATION AND SOURCE ASSIGNMENT FOR MULTIPLE OVERLAPPING PLINIAN DEPOSITS",False,False,False
Central America northwestern segment,15055,True,10.1029/2009JB006367,2010.0,HIGH-CA BONINITES FROM THE ACTIVE TONGA ARC,False,True,True
Central America northwestern segment,15349,True,10.1130/2006.2412(07),2006.0,DIVERSE VOLCANISM IN SOUTHEASTERN GUATEMALA: THE ROLE OF CRUSTAL CONTAMINATION,False,False,False
Central America northwestern segment,15432,True,10.1016/j.jvolgeores.2011.02.002,2011.0,NEW PLIOCENE-PLEISTOCENE 40AR/39AR AGES FILL IN TEMPORAL GAPS IN THE NICARAGUAN VOLCANIC RECORD,False,False,False
Central America northwestern segment,15756,True,10.1093/petrology/egr047,2011.0,"TRACKING OPEN-SYSTEM DIFFERENTIATION DURING GROWTH OF SANTA MARIA VOLCANO, GUATEMALA",False,False,False
Central America northwestern segment,15938,True,10.1007/s00445-011-0530-8,2012.0,"A TALE OF TWO MAGMAS, FUEGO, GUATEMALA",False,True,True
Central America northwestern segment,15965,True,10.1016/j.jvolgeores.2011.12.013,2012.0,"RECONSTRUCTION OF THE SIBINAL PUMICE, AN ANDESITIC PLINIAN ERUPTION AT TACANÁ VOLCANIC COMPLEX, MEXICO-GUATEMALA",False,False,False
Central America northwestern segment,16047,True,10.1016/j.gca.2012.01.035,2012.0,ALONG AND ACROSS ARC GEOCHEMICAL VARIATIONS IN NW CENTRAL AMERICA: EVIDENCE FOR INVOLVEMENT OF LITHOSPHERIC PYROXENITE,False,False,False
Central America northwestern segment,17029,True,10.1016/j.jvolgeores.2012.11.011,2013.0,"GEOCHEMISTRY AND EVOLUTION OF THE SANTIAGUITO VOLCANIC DOME COMPLEX, GUATEMALA",False,False,False
Central America northwestern segment,18498,True,10.1093/petrology/egu022,2014.0,"MAGMATIC PROCESSES AND ASSOCIATED TIMESCALES LEADING TO THE JANUARY 1835 ERUPTION OF COSIGÜINA VOLCANO, NICARAGUA",False,False,False
Central America northwestern segment,20035,True,10.1016/j.lithos.2015.10.019,2016.0,"MAGMAS WITH SLAB FLUID AND DECOMPRESSION MELTING SIGNATURES COEXISTING IN THE GULF OF FONSECA: EVIDENCE FROM ISLA EL TIGRE VOLCANO (HONDURAS, CENTRAL AMERICA)",False,False,False
Central America northwestern segment,20782,True,10.1016/j.lithos.2016.12.002,2017.0,VOLATILE CONTENTS OF MAFIC-TO-INTERMEDIATE MAGMAS AT SAN CRISTOBAL VOLCANO IN NICARAGUA,False,False,False
Central America northwestern segment,20997,True,10.1016/j.jvolgeores.2017.04.024,2017.0,THALLIUM ISOTOPES AS TRACERS OF RECYCLED MATERIALS IN SUBDUCTION ZONES: REVIEW AND NEW DATA FOR LAVAS FROM TONGA-KERMADEC AND CENTRAL AMERICA,False,True,True
Central America northwestern segment,22587,True,10.1016/j.jvolgeores.2013.06.002,2013.0,"MAGMATIC CONTROLS ON ERUPTION DYNAMICS OF THE 1950 YR B.P. ERUPTION OF SAN ANTONIO VOLCANO, TACANA VOLCANIC COMPLEX, MEXICO-GUATEMALA",False,False,False
Central America northwestern segment,23384,True,10.1007/s00445-019-1321-x,2019.0,"THE LONG-LIVED CHILTEPE VOLCANIC COMPLEX, NICARAGUA: MAGMATIC EVOLUTION AT AN ARC OFFSET",False,False,False
Central America northwestern segment,23620,True,10.1016/j.lithos.2019.105306,2020.0,"PETROLOGY AND GEOCHEMISTRY OF ALKALINE BASALTS AND GABBROIC XENOLITHS FROM UTILA ISLAND (BAY ISLANDS, HONDURAS): INSIGHTS INTO BACK - ARC PROCESSES IN THE CENTRAL AMERICAN VOLCANIC ARC",False,True,True
Central America northwestern segment,23853,True,10.1093/petrology/egi005,2005.0,CONSTRAINTS FROM THORIUM/LANTHANUM ON SEDIMENT RECYCLING AT SUBDUCTION ZONES AND THE EVOLUTION OF THE CONTINENTS,False,False,False
Central America northwestern segment,23869,True,10.1111/iar.12346,2020.0,A 100 M.Y. RECORD OF VOLCANIC ARC EVOLUTION IN NICARAGUA,False,False,False
South Shetland Islands,2523,True,10.1016/0012-821X(93)90056-F,1993.0,"O, SR, ND AND PB ISOTOPIC COMPOSITION OF THE KASUGA CROSS CHAIN IN THE MARIANA ARC: A NEW PERSPECTIVE ON THE K-H RELATIONSHIP",False,False,False
South Shetland Islands,2594,True,10.1007/BF00371897,1979.0,"A GEOCHEMICAL STUDY OF MAGMATISM ASSOCIATED WITH THE INITIAL STAGES OF BACKARC SPREADING. THE QUATERNARY VOLCANICS OF BRANSFIELD STRAIT, FROM SOUTH SHETLAND ISLANDS",False,False,False
South Shetland Islands,3991,True,,1975.0,THE GEOLOGY OF THE SOUTH SHETLAND ISLANDS: V. VOLCANIC EVOLUTION OF DECEPTION ISLAND,False,False,False
South Shetland Islands,4800,True,10.1029/1999JB900180,1999.0,MAFIC DIKE SWARMS IN THE SOUTH SHETLAND ISLANDS VOLCANIC ARC: UNRAVELLING MULTIEPISODIC MAGMATISM RELATED TO SUBDUCTION AND CONTINENTAL RIFTING,False,False,False
South Shetland Islands,6312,True,10.1016/0012-821X(92)90185-X,1991.0,"ISOTOPIC AND TRACE ELEMENT CONSTRAINTS ON MIXING AND MELTING MODELS OF MARGINAL BASIN VOLCANISM, BRANSFIELD STRAIT, ANTARCTICA",False,False,False
South Shetland Islands,6650,True,10.1017/S0954102091000354,1991.0,"PETROLOGICAL AND GEOCHEMICAL CONSTRAINTS ON THE GENESIS OF MESOZOIC-CENOZOIC MAGMATISM OF KING GEORGE ISLAND, SOUTH SHETLAND ISLANDS, ANTARCTICA",False,False,False
South Shetland Islands,6844,True,,1989.0,"PRELIMINARY PETROLOGICAL, GEOCHEMICAL AND SR ISOTOPIC INVESTIGATION ON THE MESOZOIC TO CENOZOIC MAGMATISM OF KING GEORGE ISLAND, SOUTH SHETLAND (WEST ANTARCTICA)",False,False,False
South Shetland Islands,7216,True,10.25249/0375-7536.2003334337346,2003.0,"AN IGNEOUS EVENT AT THE FILDES PENINSULA (KING GEORGE ISLAND) AND AROUND FORT POINT (GREENWICH ISLAND), SOUTH SHETLAND ISLANDS, ANTARCTICA",False,False,False
South Shetland Islands,7505,True,10.1016/j.lithos.2004.09.026,2005.0,"MODELING OF SUBDUCTION COMPONENTS IN THE GENESIS OF THE MESO-CENOZOIC IGNEOUS ROCKS FROM THE SOUTH SHETLAND ARC, ANTARCTICA",False,False,False
South Shetland Islands,7939,True,10.2113/175.2.131,2004.0,"CRETACEOUS ARC VOLCANISM OF BYERS PENINSULA, LIVINGSTON ISLAND, ANTARCTICA: NEW PETROLOGICAL, GEOCHEMICAL AND ISOTOPE DATA",False,False,False
South Shetland Islands,8753,True,10.1016/0895-9811(96)00012-0,1996.0,"AGE AND CORRELATION OF VOLCANISM IN CENTRAL LIVINGSTON ISLAND, SOUTH SHETLAND ISLANDS: K-AR AND GEOCHEMICAL CONSTRAINTS",False,False,False
South Shetland Islands,17507,True,10.1007/s00445-013-0732-3,2013.0,"ORIGIN AND EVOLUTION OF THE DECEPTION ISLAND CALDERA (SOUTH SHETLAND ISLANDS, ANTARCTICA)",False,False,False
South Shetland Islands,23830,True,10.1016/j.chemgeo.2020.119595,2020.0,?D AND ?18O VARIATIONS OF THE MAGMATIC SYSTEM BENEATH DECEPTION ISLAND VOLCANO (ANTARCTICA): IMPLICATIONS FOR MAGMA ASCENT AND ERUPTION FORECASTING,False,False,False
South Shetland Islands,24367,True,1038/s41598-018-36188-4,2019.0,DECIPHERING THE EVOLUTION OF DECEPTION ISLAND^S MAGMATIC SYSTEM,False,False,False
South Shetland Islands,24852,True,10.1016/j.jvolgeores.2021.107249,2021.0,FORMATION OF STANLEY PATCH VOLCANIC CONE: NEW INSIGHTS INTO THE EVOLUTION OF DECEPTION ISLAND CALDERA (ANTARCTICA),False,False,False
South Shetland Islands,29900,False,,,,False,False,False
Tonga islands,997,True,10.1016/0012-821X(91)90216-5,1991.0,"THE MANTLE SOURCES OF OCEAN RIDGES, ISLANDS AND ARCS: THE HF-ISOTOPE CONNECTION",False,True,True
Tonga islands,2478,True,10.1093/petrology/28.3.495,1987.0,THE PLEISTOCENE-RECENT TONGA-KERMADEC ARC LAVAS: INTERPRETATION OF NEW ISOTOPIC AND RARE EARTH DATA IN TERMS OF A DEPLETED MANTLE SOURCE MODEL,False,False,False
Tonga islands,2479,True,10.1016/0016-7037(90)90166-I,1990.0,TH ISOTOPE AND U-SERIES STUDIES OF SUBDUCTION RELATED VOLCANIC ROCKS,False,False,False
Tonga islands,2495,True,10.1016/S0016-7037(97)00281-0,1997.0,238U-230TH DISEQUILIBRIA MAGMA PETROGENESIS AND FLUX RATES BENEATH THE DEPLETED TONGA-KERMADEC ISLAND ARC,False,False,False
Tonga islands,2601,True,10.1093/petrology/14.3.429,1973.0,"MINERALOGY AND GEOCHEMISTRY OF THE YOUNGER VOLCANIC ISLANDS OF TONGA, S. W. PACIFIC",False,False,False
Tonga islands,2695,True,10.1007/BF00373068,1972.0,LEAD ISOTOPIC COMPOSITIONS OF TONGA-KERMADEC VOLCANICS AND THEIR PETROGENETIC SIGNIFICANCE,False,False,False
Tonga islands,2769,True,10.1007/BF00384740,1976.0,"A PETROLOGICAL STUDY OF THE YOUNGER TONGAN ANDESITES AND DACITES, AND THE OLIVINE THOLEIITES OF NIUA FO^OU ISLAND, S.W. PACIFIC",False,False,False
Tonga islands,2770,True,10.1016/0377-0273(77)90001-4,1977.0,"AN OUTLINE OF THE GEOLOGY AND GEOCHEMISTRY, AND THE POSSIBLE PETROGENETIC EVOLUTION OF THE VOLCANIC ROCKS OF THE TONGA-KERMADEC-NEW ZEALAND ISLAND ARC",False,False,False
Tonga islands,3056,True,10.2973/odp.proc.sr.135.141.1994,1994.0,REGIONAL GEOCHEMISTRY OF THE LAU-TONGA ARC AND BACK-ARC SYSTEMS,False,False,False
Tonga islands,3059,True,10.1130/0091-7613(1996)024<0587:FAMREI>2.3.CO;2,1989.0,FLUID- AND MELT-RELATED ENRICHMENT IN THE SUBARC MANTLE: EVIDENCE FROM NB/TA VARIATIONS IN ISLAND ARC BASALTS,False,False,False
Tonga islands,3258,True,10.1130/0016-7606(1972)83[3281:PAGOTI]2.0.CO;2,1972.0,"PETROGRAPHY AND GEOCHEMISTRY OF THE IGNEOUS ROCKS FROM EUA, TONGA ISLANDS",False,False,False
Tonga islands,3324,True,10.1016/0012-821X(84)90129-8,1984.0,SR-PB-ND ISOTOPIC EVIDENCE THAT BOTH MORB AND OIB SOURCES CONTRIBUTE TO OCEANIC ISLAND ARC MAGMAS IN FIJI,False,False,False
Tonga islands,3371,True,10.1093/petroj/39.3.331,1998.0,GEOCHEMICAL EVOLUTION WITHIN THE TONGA-KERMADEC-LAU ARC-BACK-ARC SYSTEMS: THE ROLE OF VARYING MANTLE WEDGE COMPOSITION IN SPACE AND TIME,False,True,True
Tonga islands,3374,True,10.1016/S0012-821X(97)00107-6,1997.0,"TRACE ELEMENT TRANSPORT RATES IN SUBDUCTION ZONES: EVIDENCE FROM TH, SR, AND PB ISOTOPE DATA FOR TONGA-KERMADEC ARC LAVAS",False,False,False
Tonga islands,3384,True,10.1130/0091-7613(1997)025<0611:EFACFT>2.3.CO;2,1997.0,EVIDENCE FOR A CONTRIBUTION FROM TWO MANTLE PLUMES TO ISLAND-ARC LAVAS FROM NORTHERN TONGA,False,False,False
Tonga islands,3591,True,,1985.0,"PETROLOGY OF IGNEOUS ROCKS FROM ATA ISLAND, KINGDOM OF TONGA",False,False,False
Tonga islands,3691,True,10.1130/0091-7613(1974)2<605:LFNITR>2.0.CO;2,1974.0,"LAVAS FROM NIUAFO^OU ISLAND, TONGA, RESEMBLE OCEAN-FLOOR BASALTS",False,False,False
Tonga islands,3698,True,10.1007/BF00306663,1990.0,"MAGMATIC EVOLUTION OF LATE CENOZOIC VOLCANIC ROCKS OF THE LAU RIDGE, FIJI",False,False,False
Tonga islands,4591,True,10.1016/S0016-7037(01)00670-6,2001.0,TRACING THE EVOLVING FLUX FROM THE SUBDUCTING PLATE IN THE TONGA-KERMADEC ARC SYSTEM USING BORON IN VOLCANIC GLASS,False,False,False
Tonga islands,5515,True,10.1029/JB094iB04p04561,1989.0,EARLY RIFTING OF AN OCEANIC ISLAND ARC (FIJI) PRODUCED SHOSHONITIC TO THOLEIITIC BASALTS,False,False,False
Tonga islands,7403,True,10.1016/j.epsl.2005.01.020,2005.0,PRESSURE-TEMPERATURE-TIME PATHS OF SEDIMENTARY RECYCLING BENEATH THE TONGA-KERMADEC ARC,False,False,False
Tonga islands,10608,True,10.1016/j.epsl.2007.05.023,2007.0,HF-ND EVIDENCE FOR THE ORIGIN AND DISTRIBUTION OF MANTLE DOMAINS IN THE SW PACIFIC,False,False,False
Tonga islands,10898,True,10.1016/j.chemgeo.2007.07.022,2007.0,A CRITICAL EVALUATION OF RECENT MODELS FOR LAU-TONGA ARC-BACKARC BASIN MAGMATIC EVOLUTION,False,False,False
Tonga islands,12000,True,10.1007/s00410-007-0276-7,2008.0,MANTLE DYNAMICS AND MANTLE MELTING BENEATH NIUAFO^OU ISLAND AND THE NORTHERN LAU BACK-ARC BASIN,False,False,False
Tonga islands,12539,True,10.1016/j.epsl.2008.06.040,2008.0,SOURCE DEPLETION AND EXTENT OF MELTING IN THE TONGAN SUB-ARC MANTLE,False,False,False
Tonga islands,13277,True,10.1029/2008GC002281,2009.0,MANTLE SOURCE VARIATIONS BENEATH THE EASTERN LAU SPREADING CENTER AND THE NATURE OF SUBDUCTION COMPONENTS IN THE LAU BASIN-TONGA ARC SYSTEM,False,False,False
Tonga islands,13599,True,10.1016/j.chemgeo.2009.05.027,2009.0,NEW INSIGHTS INTO THE ORIGIN OF O-HF-OS ISOTOPE SIGNATURES IN ARC LAVAS FROM TONGA-KERMADEC,False,False,False
Tonga islands,14365,True,10.1016/j.chemgeo.2010.02.011,2010.0,MECHANISM AND TIMING OF PB TRANSPORT FROM SUBDUCTED OCEANIC CRUST AND SEDIMENT TO THE MANTLE SOURCE OF ARC LAVAS,False,False,False
Tonga islands,15113,True,10.1029/JB094iB04p04579,1989.0,POSTSUBDUCTION OCEAN ISLAND ALKALI BASALTS IN FIJI,False,False,False
Tonga islands,16155,True,10.1093/petrology/egs013,2012.0,"MAGMA EVOLUTION IN THE PRIMITIVE, INTRA-OCEANIC TONGA ARC: PETROGENESIS OF BASALTIC ANDESITES AT TOFUA VOLCANO",False,False,False
Tonga islands,16156,True,10.1093/petrology/egs005,2012.0,"MAGMA EVOLUTION IN THE PRIMITIVE, INTRA-OCEANIC TONGA ARC: RAPID PETROGENESIS OF DACITES AT FONUALEI VOLCANO",False,False,False
Tonga islands,19450,True,10.1093/petrology/egv009,2015.0,CORRIGENDUM TO ^MAGMA EVOLUTION IN THE PRIMITIVE INTRA-OCEANIC TONGA ARC: PETROGENESIS OF BASALTIC ANDESITES AT TOFUA VOLCANO^ AND ^MAGMA EVOLUTION IN THE PRIMITIVE INTRA-OCEANIC TONGA ARC: RAPID PETROGENESIS OF DACITES AT FONUALEI VOLCANO^,False,False,False
Tonga islands,20959,True,10.1002/2016GC006523,2017.0,BORON ISOTOPE VARIATIONS IN TONGA-KERMADEC-NEW ZEALAND ARC LAVAS: IMPLICATIONS FOR THE ORIGIN OF SUBDUCTION COMPONENTS AND MANTLE INFLUENCES,False,False,False
Tonga islands,20997,True,10.1016/j.jvolgeores.2017.04.024,2017.0,THALLIUM ISOTOPES AS TRACERS OF RECYCLED MATERIALS IN SUBDUCTION ZONES: REVIEW AND NEW DATA FOR LAVAS FROM TONGA-KERMADEC AND CENTRAL AMERICA,False,True,True
Tonga islands,21408,True,10.1093/petrology/egx047,2017.0,TRACE ELEMENT AND ISOTOPE GEOCHEMISTRY OF THE NORTHERN AND CENTRAL TONGAN ISLANDS WITH AN EMPHASIS ON THE GENESIS OF HIGH NB/TA SIGNATURES AT THE NORTHERN VOLCANOES OF TAFAHI AND NIUATOPUTAPU,False,False,False
Tonga islands,22052,True,10.1016/j.epsl.2018.04.039,2018.0,CONTROLS ON THE IRON ISOTOPIC COMPOSITION OF GLOBAL ARC MAGMAS,False,False,False
Tonga islands,22609,True,10.1111/iar.12276,2019.0,LITHIUM ISOTOPE VARIATIONS IN TONGA-KERMADEC ARC-LAU BACK-ARC LAVAS AND DEEP SEA DRILLING PROJECT (DSDP) SITE 204 SEDIMENTS,False,True,True
Tonga islands,23853,True,10.1093/petrology/egi005,2005.0,CONSTRAINTS FROM THORIUM/LANTHANUM ON SEDIMENT RECYCLING AT SUBDUCTION ZONES AND THE EVOLUTION OF THE CONTINENTS,False,False,False
Tonga islands,25751,True,10.1016/j.lithos.2022.106614,2022.0,"POST-CALDERA VOLCANISM REVEALS SHALLOW PRIMING OF AN INTRA-OCEAN ARC ANDESITIC CALDERA: HUNGA VOLCANO, TONGA, SW PACIFIC",False,False,False
Tonga islands,25854,True,10.1016/j.chemgeo.2022.120903,2022.0,EXTREME GEOCHEMICAL HETEROGENEITY BENEATH THE NORTH TONGA ARC: INTERACTION OF A SUBDUCTION ZONE WITH INTRAPLATE SEAMOUNT CHAINS,False,False,False
Tonga islands,29477,False,,,,False,False,False
